Datum von;Datum bis;Biomasse [MWh] Berechnete Auflösungen;Wasserkraft [MWh] Berechnete Auflösungen;Wind Offshore [MWh] Berechnete Auflösungen;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Sonstige Erneuerbare [MWh] Berechnete Auflösungen;Kernenergie [MWh] Berechnete Auflösungen;Braunkohle [MWh] Berechnete Auflösungen;Steinkohle [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Sonstige Konventionelle [MWh] Berechnete Auflösungen
25.07.2023 20:00;25.07.2023 21:00;4.373,75;2.322,00;3.608,25;8.339,75;905,00;111,00;0,00;6.530,75;2.747,00;7.884,50;1.835,75;2.038,25
25.07.2023 21:00;25.07.2023 22:00;4.358,50;2.307,50;3.938,25;7.741,00;33,00;109,00;0,00;6.390,75;2.453,00;7.670,25;1.809,75;2.030,75
25.07.2023 22:00;25.07.2023 23:00;4.235,50;2.238,75;4.195,25;8.003,25;2,50;108,75;0,00;6.167,25;2.526,75;7.322,75;1.017,25;2.028,50
25.07.2023 23:00;26.07.2023 00:00;4.055,00;2.313,25;3.644,00;9.337,25;2,50;107,50;0,00;5.849,00;2.412,50;6.347,50;500,75;2.016,00
26.07.2023 00:00;26.07.2023 01:00;3.860,00;2.224,00;4.034,25;10.042,50;1,25;109,25;0,00;5.631,50;1.895,25;5.051,50;258,25;1.999,50
26.07.2023 01:00;26.07.2023 02:00;3.839,25;2.301,50;4.242,75;10.497,25;1,25;109,00;0,00;5.362,50;1.771,50;4.738,00;159,00;1.968,00
26.07.2023 02:00;26.07.2023 03:00;3.815,25;2.186,00;3.805,25;10.998,75;1,25;109,75;0,00;5.011,25;1.842,00;4.683,25;201,50;1.998,75
26.07.2023 03:00;26.07.2023 04:00;3.799,00;2.209,75;3.252,50;11.074,75;1,75;110,25;0,00;4.697,25;1.920,25;4.470,25;127,50;1.981,25
26.07.2023 04:00;26.07.2023 05:00;3.837,00;2.300,50;3.207,75;10.387,75;1,75;111,00;0,00;4.753,00;1.853,25;4.515,50;143,75;1.941,50
26.07.2023 05:00;26.07.2023 06:00;3.900,50;2.263,50;3.293,00;10.151,25;72,50;110,50;0,00;5.156,75;1.841,25;4.806,00;94,75;1.949,25
26.07.2023 06:00;26.07.2023 07:00;4.108,75;2.178,00;2.722,00;9.697,25;1.284,00;108,75;0,00;6.142,50;1.927,00;5.051,75;545,50;1.962,00
26.07.2023 07:00;26.07.2023 08:00;4.253,25;2.248,75;2.260,75;8.035,50;4.697,50;110,25;0,00;6.817,50;1.993,50;5.278,50;1.258,00;1.950,50
26.07.2023 08:00;26.07.2023 09:00;4.283,00;2.456,50;2.049,75;6.888,00;9.897,00;109,00;0,00;6.845,75;2.047,00;5.204,50;1.892,00;1.945,25
26.07.2023 09:00;26.07.2023 10:00;4.143,50;2.369,50;1.708,25;7.801,25;15.512,75;106,75;0,00;6.717,25;2.174,50;5.212,00;1.187,50;2.055,75
26.07.2023 10:00;26.07.2023 11:00;3.989,00;2.290,50;1.368,75;10.278,75;20.231,75;108,50;0,00;5.548,00;2.348,00;5.005,00;217,00;2.154,25
26.07.2023 11:00;26.07.2023 12:00;3.918,00;2.305,75;1.895,25;11.862,75;23.307,00;108,50;0,00;4.763,50;2.419,50;4.615,25;205,25;2.097,50
26.07.2023 12:00;26.07.2023 13:00;3.817,25;2.290,25;1.915,25;12.368,25;25.125,00;105,75;0,00;4.729,25;2.568,50;4.337,50;112,25;1.923,25
26.07.2023 13:00;26.07.2023 14:00;3.787,25;2.209,00;1.423,00;12.502,00;25.281,75;104,50;0,00;4.702,75;2.680,75;3.909,50;78,50;1.889,50
26.07.2023 14:00;26.07.2023 15:00;3.782,00;2.145,00;1.513,50;13.214,00;24.210,75;109,50;0,00;4.604,50;2.834,25;3.924,00;72,00;2.091,50
26.07.2023 15:00;26.07.2023 16:00;3.807,50;2.147,25;1.583,50;12.868,50;22.864,25;110,25;0,00;4.688,75;2.896,50;3.729,00;128,00;2.114,25
26.07.2023 16:00;26.07.2023 17:00;3.891,75;2.124,75;1.990,00;13.060,00;20.507,25;109,50;0,00;4.484,50;2.965,00;3.867,00;252,25;1.969,75
26.07.2023 17:00;26.07.2023 18:00;3.979,00;2.289,25;2.508,75;11.652,50;16.185,25;110,00;0,00;4.564,00;3.149,50;4.351,00;365,50;1.977,25
26.07.2023 18:00;26.07.2023 19:00;4.144,00;2.348,50;3.225,25;9.254,50;10.403,00;110,00;0,00;5.313,75;3.142,50;4.751,50;1.187,75;1.992,50
26.07.2023 19:00;26.07.2023 20:00;4.306,50;2.208,50;3.487,50;7.128,50;4.617,00;110,75;0,00;6.460,25;3.014,00;5.568,75;2.580,75;2.013,75
26.07.2023 20:00;26.07.2023 21:00;4.385,25;2.271,75;3.877,75;5.753,75;1.097,25;111,00;0,00;6.466,00;3.014,25;5.798,75;2.695,75;2.026,50
26.07.2023 21:00;26.07.2023 22:00;4.319,00;2.180,00;3.827,00;6.333,50;24,25;111,75;0,00;6.210,25;3.125,00;5.731,25;2.078,00;2.011,25
26.07.2023 22:00;26.07.2023 23:00;4.203,00;2.227,25;3.355,00;7.586,25;2,00;112,25;0,00;5.634,75;3.077,00;5.418,00;1.042,50;1.957,00
26.07.2023 23:00;27.07.2023 00:00;4.036,50;2.229,00;3.258,75;9.134,75;2,50;112,75;0,00;5.191,00;2.851,75;4.366,25;367,00;1.997,75
27.07.2023 00:00;27.07.2023 01:00;3.851,00;2.220,25;3.230,00;10.698,50;1,50;112,75;0,00;4.770,50;2.415,75;3.791,00;323,50;2.037,25
27.07.2023 01:00;27.07.2023 02:00;3.807,50;2.261,50;3.328,00;12.020,00;1,75;112,50;0,00;4.417,50;2.146,50;3.674,00;59,25;2.020,00
27.07.2023 02:00;27.07.2023 03:00;3.788,50;2.212,00;2.734,25;12.634,00;2,00;112,75;0,00;4.374,75;1.788,50;3.631,00;66,00;2.011,00
27.07.2023 03:00;27.07.2023 04:00;3.789,00;2.143,75;2.543,75;12.720,25;2,00;114,00;0,00;4.387,75;1.693,75;3.474,25;6,50;1.978,50
27.07.2023 04:00;27.07.2023 05:00;3.811,50;2.244,25;2.496,50;12.513,00;1,50;114,00;0,00;4.328,75;1.530,75;3.046,50;93,25;1.964,75
27.07.2023 05:00;27.07.2023 06:00;3.861,25;2.358,50;2.281,25;12.057,25;85,25;114,00;0,00;4.852,50;1.476,50;3.039,75;317,75;1.932,25
27.07.2023 06:00;27.07.2023 07:00;4.067,00;2.106,25;2.142,25;12.336,00;1.471,75;112,00;0,00;6.087,50;1.550,50;3.548,00;210,25;1.957,50
27.07.2023 07:00;27.07.2023 08:00;4.210,25;2.143,50;1.942,00;11.158,50;4.813,75;106,25;0,00;6.921,25;1.636,25;3.593,75;854,50;1.977,50
27.07.2023 08:00;27.07.2023 09:00;4.235,75;2.164,25;1.757,00;9.933,75;8.499,75;102,25;0,00;6.990,25;1.693,25;3.852,00;1.696,00;2.003,75
27.07.2023 09:00;27.07.2023 10:00;4.153,50;2.145,75;1.259,25;10.039,75;11.543,75;100,75;0,00;6.383,50;1.728,50;3.694,25;858,00;2.075,50
27.07.2023 10:00;27.07.2023 11:00;4.063,25;2.522,50;1.016,75;11.108,75;13.038,50;102,50;0,00;6.076,25;1.734,50;3.827,00;2.508,00;2.215,25
27.07.2023 11:00;27.07.2023 12:00;3.998,50;2.276,00;985,75;12.074,25;13.860,50;104,25;0,00;6.103,75;1.710,25;3.731,50;2.620,75;2.188,50
27.07.2023 12:00;27.07.2023 13:00;3.859,00;2.042,50;752,00;13.098,00;14.179,75;105,50;0,00;5.949,50;1.843,25;3.567,00;518,75;2.073,25
27.07.2023 13:00;27.07.2023 14:00;3.817,25;2.063,50;696,25;14.146,50;13.557,00;104,25;0,00;5.590,25;1.937,75;3.369,25;428,25;2.084,25
27.07.2023 14:00;27.07.2023 15:00;3.800,25;1.928,25;739,25;14.705,25;12.155,75;105,00;0,00;5.830,00;1.931,00;3.378,25;214,00;2.053,50
27.07.2023 15:00;27.07.2023 16:00;3.819,75;1.942,00;655,75;14.766,00;10.377,50;105,50;0,00;5.560,50;1.890,50;3.494,25;269,75;2.310,50
27.07.2023 16:00;27.07.2023 17:00;3.915,00;1.937,50;640,25;14.656,75;8.530,25;105,50;0,00;6.029,75;2.172,25;3.964,75;441,50;2.242,50
27.07.2023 17:00;27.07.2023 18:00;4.014,50;2.024,75;595,25;14.318,25;6.565,25;105,50;0,00;6.926,50;2.246,00;4.789,75;634,75;2.003,25
27.07.2023 18:00;27.07.2023 19:00;4.198,25;2.131,75;540,50;13.678,50;4.095,50;106,50;0,00;7.365,75;2.315,75;5.470,00;1.889,00;2.019,50
27.07.2023 19:00;27.07.2023 20:00;4.329,75;2.121,00;359,50;13.711,75;1.911,50;107,00;0,00;7.415,00;2.308,25;5.599,75;2.850,00;2.028,25
27.07.2023 20:00;27.07.2023 21:00;4.372,25;2.160,75;201,00;14.312,25;369,00;107,25;0,00;7.434,75;2.242,75;5.586,75;3.356,50;2.028,50
27.07.2023 21:00;27.07.2023 22:00;4.318,00;2.061,25;189,25;14.340,50;6,50;108,00;0,00;7.343,00;2.260,00;5.519,00;1.357,00;2.030,50
27.07.2023 22:00;27.07.2023 23:00;4.195,75;2.015,50;209,75;14.560,25;2,25;108,00;0,00;7.181,75;1.928,50;5.539,50;670,50;2.028,00
27.07.2023 23:00;28.07.2023 00:00;4.040,50;1.946,50;270,00;14.692,75;2,00;108,00;0,00;6.414,75;1.740,75;5.407,25;368,50;2.040,00
28.07.2023 00:00;28.07.2023 01:00;3.866,50;1.931,00;247,00;14.298,75;2,00;108,00;0,00;6.093,50;1.385,75;4.652,75;219,75;2.054,25
28.07.2023 01:00;28.07.2023 02:00;3.834,00;2.057,75;135,50;13.780,25;2,00;109,00;0,00;5.864,25;1.376,75;4.192,25;63,25;2.028,75
28.07.2023 02:00;28.07.2023 03:00;3.792,50;1.961,75;101,25;13.267,25;2,00;109,75;0,00;5.899,00;1.368,00;4.082,50;5,00;2.017,25
28.07.2023 03:00;28.07.2023 04:00;3.786,00;1.982,75;164,50;12.961,00;2,00;109,75;0,00;5.798,25;1.372,75;4.079,50;30,25;2.009,25
28.07.2023 04:00;28.07.2023 05:00;3.806,75;2.048,75;155,25;12.811,25;2,00;109,75;0,00;5.879,50;1.383,50;4.190,50;172,50;2.017,25
28.07.2023 05:00;28.07.2023 06:00;3.869,75;2.190,25;114,50;12.589,00;34,00;107,75;0,00;6.277,25;1.426,50;4.773,50;174,75;2.015,25
28.07.2023 06:00;28.07.2023 07:00;4.074,25;2.058,25;120,75;12.812,75;835,25;105,75;0,00;7.187,50;1.498,00;5.480,25;483,00;2.022,50
28.07.2023 07:00;28.07.2023 08:00;4.213,50;2.078,75;135,00;12.148,75;3.221,25;107,50;0,00;7.389,25;1.543,75;5.760,25;1.719,50;2.023,75
28.07.2023 08:00;28.07.2023 09:00;4.229,75;2.016,75;123,25;11.619,00;6.598,75;106,25;0,00;7.281,25;1.578,75;5.820,50;2.075,50;2.011,25
28.07.2023 09:00;28.07.2023 10:00;4.173,50;2.150,50;96,75;11.336,00;10.794,75;104,50;0,00;6.899,75;1.716,75;5.941,25;1.537,50;2.013,75
28.07.2023 10:00;28.07.2023 11:00;4.044,00;1.963,75;125,00;10.866,00;15.077,00;103,25;0,00;6.331,00;1.903,25;5.677,25;890,00;2.007,75
28.07.2023 11:00;28.07.2023 12:00;3.959,50;2.089,00;149,75;10.804,25;18.055,00;103,00;0,00;5.518,25;2.153,75;5.227,00;867,25;2.014,50
28.07.2023 12:00;28.07.2023 13:00;3.867,25;2.161,25;180,75;10.818,25;19.602,00;103,00;0,00;5.296,25;2.206,25;5.132,75;1.076,00;2.000,50
28.07.2023 13:00;28.07.2023 14:00;3.822,75;1.897,75;302,25;10.324,00;20.523,25;103,75;0,00;5.107,50;2.031,25;4.648,00;511,25;1.990,75
28.07.2023 14:00;28.07.2023 15:00;3.794,50;1.911,25;269,25;10.213,25;20.883,00;103,25;0,00;5.102,50;1.865,75;4.175,50;276,75;1.987,75
28.07.2023 15:00;28.07.2023 16:00;3.806,00;1.900,75;223,75;9.691,25;19.517,50;103,25;0,00;5.019,25;1.781,75;4.212,50;316,75;2.012,00
28.07.2023 16:00;28.07.2023 17:00;3.908,75;1.875,25;178,00;8.745,25;16.691,50;105,25;0,00;5.016,75;1.854,50;4.344,75;497,50;2.045,50
28.07.2023 17:00;28.07.2023 18:00;3.979,75;1.925,00;242,50;7.167,50;12.282,25;104,00;0,00;6.199,50;1.811,75;4.941,25;1.046,25;2.067,50
28.07.2023 18:00;28.07.2023 19:00;4.156,00;2.034,25;283,50;5.988,25;7.428,75;104,00;0,00;7.564,00;1.838,25;6.214,75;1.832,50;2.018,75
28.07.2023 19:00;28.07.2023 20:00;4.317,25;2.147,25;302,00;4.974,75;3.525,25;105,25;0,00;8.207,00;1.863,00;7.254,25;3.896,00;2.035,25
28.07.2023 20:00;28.07.2023 21:00;4.378,75;2.195,75;264,25;4.430,50;826,25;106,00;0,00;8.401,00;1.978,50;7.515,75;4.276,00;1.869,00
28.07.2023 21:00;28.07.2023 22:00;4.362,00;2.254,75;230,75;4.477,75;16,75;105,50;0,00;8.515,50;1.803,00;7.287,50;3.931,75;1.791,75
28.07.2023 22:00;28.07.2023 23:00;4.260,50;2.242,00;211,25;4.356,75;3,00;105,75;0,00;8.447,00;1.725,25;7.128,50;2.552,00;1.799,00
28.07.2023 23:00;29.07.2023 00:00;4.130,00;2.167,75;166,50;4.782,75;3,50;102,50;0,00;7.798,00;1.678,75;6.835,50;1.513,50;1.807,00
29.07.2023 00:00;29.07.2023 01:00;3.990,75;2.034,50;224,25;4.962,75;2,00;103,50;0,00;6.655,75;1.628,50;6.248,50;1.157,75;1.782,00
29.07.2023 01:00;29.07.2023 02:00;3.960,75;2.039,50;350,25;5.316,50;2,50;104,00;0,00;5.837,50;1.583,00;5.234,50;825,75;1.794,25
29.07.2023 02:00;29.07.2023 03:00;3.939,75;1.992,75;739,00;5.604,00;2,25;104,00;0,00;5.127,00;1.552,75;4.557,00;568,75;1.781,50
29.07.2023 03:00;29.07.2023 04:00;3.902,25;1.895,00;975,00;6.140,50;2,00;104,25;0,00;4.763,50;1.546,00;4.142,75;231,25;1.730,50
29.07.2023 04:00;29.07.2023 05:00;3.938,00;1.954,50;1.055,25;6.388,00;2,50;105,00;0,00;4.520,75;1.519,00;4.154,50;404,50;1.734,25
29.07.2023 05:00;29.07.2023 06:00;3.974,75;1.952,50;1.402,75;6.551,75;60,00;104,50;0,00;4.524,00;1.526,50;4.186,75;303,25;1.721,75
29.07.2023 06:00;29.07.2023 07:00;4.060,75;1.884,50;1.384,25;6.727,00;1.251,00;104,25;0,00;4.408,75;1.539,75;4.167,50;365,75;1.691,25
29.07.2023 07:00;29.07.2023 08:00;4.132,00;1.914,75;1.243,50;6.419,25;4.227,25;104,00;0,00;4.395,00;1.575,00;4.064,25;471,25;1.698,50
29.07.2023 08:00;29.07.2023 09:00;4.130,25;2.104,50;1.269,75;5.927,00;7.882,00;103,00;0,00;4.340,25;1.581,50;3.702,50;803,75;1.676,50
29.07.2023 09:00;29.07.2023 10:00;4.093,00;2.159,00;1.581,00;6.725,00;11.619,50;102,75;0,00;4.359,00;1.575,50;3.140,50;890,00;1.651,75
29.07.2023 10:00;29.07.2023 11:00;4.002,25;2.099,00;1.753,75;8.384,25;15.410,25;103,00;0,00;4.280,75;1.578,75;2.666,75;743,50;1.701,25
29.07.2023 11:00;29.07.2023 12:00;3.945,25;2.001,25;2.222,75;10.189,25;19.601,75;101,50;0,00;4.380,75;1.557,25;2.426,75;523,50;1.685,00
29.07.2023 12:00;29.07.2023 13:00;3.847,75;1.963,75;2.437,50;11.342,00;23.401,75;100,00;0,00;4.013,25;1.542,25;2.296,50;90,50;1.684,25
29.07.2023 13:00;29.07.2023 14:00;3.812,75;1.963,25;1.614,00;11.940,00;24.848,50;99,00;0,00;4.038,00;1.538,00;2.115,25;1,25;1.666,25
29.07.2023 14:00;29.07.2023 15:00;3.802,75;1.939,75;2.955,00;12.982,50;24.196,25;99,50;0,00;4.022,00;1.535,75;2.099,25;80,75;1.678,75
29.07.2023 15:00;29.07.2023 16:00;3.839,25;1.939,50;2.795,00;13.555,75;21.775,75;100,00;0,00;4.010,00;1.548,75;2.130,50;3,00;1.886,25
29.07.2023 16:00;29.07.2023 17:00;3.873,25;1.942,25;3.043,00;12.940,75;18.242,50;101,50;0,00;3.996,50;1.562,00;2.179,75;152,25;1.986,50
29.07.2023 17:00;29.07.2023 18:00;3.926,00;1.936,00;3.124,50;13.663,75;13.747,00;101,50;0,00;4.005,00;1.588,00;2.311,75;205,75;1.994,25
29.07.2023 18:00;29.07.2023 19:00;4.072,75;2.077,25;2.379,50;12.066,00;8.775,25;101,25;0,00;4.192,50;1.614,00;2.447,50;863,50;2.015,50
29.07.2023 19:00;29.07.2023 20:00;4.247,75;2.233,50;2.087,50;8.874,50;3.864,00;100,50;0,00;4.684,75;1.606,25;2.611,50;2.180,50;2.009,25
29.07.2023 20:00;29.07.2023 21:00;4.363,25;2.225,25;2.143,75;6.913,75;904,25;100,50;0,00;4.955,50;1.639,25;2.749,00;4.366,50;1.999,25
29.07.2023 21:00;29.07.2023 22:00;4.343,25;2.179,00;2.023,50;7.099,50;21,25;101,00;0,00;4.792,00;1.596,75;2.785,50;4.596,25;1.995,75
29.07.2023 22:00;29.07.2023 23:00;4.269,75;2.202,75;1.736,25;7.293,75;4,50;101,00;0,00;4.683,00;1.566,00;2.755,75;3.480,00;1.996,50
29.07.2023 23:00;30.07.2023 00:00;4.162,50;2.278,75;1.332,75;7.701,50;4,50;101,00;0,00;4.316,75;1.514,50;2.856,00;2.954,50;1.996,50
30.07.2023 00:00;30.07.2023 01:00;4.025,50;2.235,75;1.498,75;8.017,50;3,00;101,00;0,00;4.044,00;1.478,25;2.486,25;951,25;1.996,75
30.07.2023 01:00;30.07.2023 02:00;3.947,75;1.964,00;1.686,50;8.613,25;2,00;101,50;0,00;4.015,50;1.452,25;2.356,00;283,25;2.023,00
30.07.2023 02:00;30.07.2023 03:00;3.908,50;1.921,25;1.781,50;9.249,75;2,00;101,75;0,00;3.972,75;1.445,00;2.273,75;273,75;2.020,25
30.07.2023 03:00;30.07.2023 04:00;3.908,50;2.090,75;1.965,75;9.516,50;2,75;102,25;0,00;4.023,25;1.428,50;2.244,75;339,00;1.998,75
30.07.2023 04:00;30.07.2023 05:00;3.872,75;1.866,00;1.917,50;9.943,25;2,00;100,50;0,00;3.996,25;1.431,50;2.213,75;8,50;1.999,00
30.07.2023 05:00;30.07.2023 06:00;3.922,00;1.863,25;2.089,25;10.468,75;56,75;100,00;0,00;4.020,75;1.435,75;2.211,75;47,75;1.986,75
30.07.2023 06:00;30.07.2023 07:00;3.964,75;1.879,00;2.146,75;10.034,00;1.263,25;100,00;0,00;3.993,25;1.443,25;2.214,25;44,25;1.962,75
30.07.2023 07:00;30.07.2023 08:00;3.995,25;1.946,50;2.126,50;8.529,50;5.185,25;100,00;0,00;3.999,75;1.451,50;2.151,00;100,50;1.966,50
30.07.2023 08:00;30.07.2023 09:00;3.973,50;1.956,25;3.258,75;7.935,00;10.677,25;100,75;0,00;3.990,50;1.477,50;2.093,00;356,50;1.936,00
30.07.2023 09:00;30.07.2023 10:00;3.954,75;2.038,50;3.669,75;9.114,00;15.961,75;100,00;0,00;3.989,00;1.497,00;2.033,75;158,25;1.948,00
30.07.2023 10:00;30.07.2023 11:00;3.902,75;1.956,50;3.098,75;11.148,25;20.455,00;100,25;0,00;3.997,25;1.486,00;2.040,00;164,00;1.966,00
30.07.2023 11:00;30.07.2023 12:00;3.864,25;1.934,75;3.418,50;13.539,50;23.594,00;99,50;0,00;4.009,25;1.471,50;2.029,25;56,75;1.989,25
30.07.2023 12:00;30.07.2023 13:00;3.802,00;1.885,50;2.800,25;14.749,00;24.247,75;97,00;0,00;4.009,75;1.278,75;2.044,75;40,75;1.973,75
30.07.2023 13:00;30.07.2023 14:00;3.765,25;1.560,50;2.639,00;13.195,25;23.608,50;97,00;0,00;3.999,00;1.269,00;1.977,00;20,25;1.968,00
30.07.2023 14:00;30.07.2023 15:00;3.740,50;1.544,00;2.551,50;14.662,25;23.901,25;97,00;0,00;4.002,00;1.240,00;1.951,75;12,00;1.932,00
30.07.2023 15:00;30.07.2023 16:00;3.763,00;1.541,50;2.742,50;15.797,00;22.925,50;97,00;0,00;4.000,00;1.297,00;1.965,00;19,00;1.955,25
30.07.2023 16:00;30.07.2023 17:00;3.809,50;1.868,25;3.183,75;18.999,75;20.597,50;97,50;0,00;4.023,75;1.515,00;2.112,50;10,25;1.981,75
30.07.2023 17:00;30.07.2023 18:00;3.884,00;1.889,75;3.151,75;21.058,75;16.021,00;99,00;0,00;4.303,50;2.044,50;2.304,00;167,00;1.961,00
30.07.2023 18:00;30.07.2023 19:00;4.003,50;1.911,25;3.363,75;22.086,75;9.917,50;98,25;0,00;4.669,25;2.492,25;3.101,50;508,25;1.951,25
30.07.2023 19:00;30.07.2023 20:00;4.131,25;1.859,00;4.451,75;19.505,75;3.993,50;100,25;0,00;4.766,00;2.686,50;3.096,50;398,00;2.006,50
30.07.2023 20:00;30.07.2023 21:00;4.289,75;1.883,00;4.767,75;17.058,75;784,75;100,75;0,00;4.795,50;2.887,50;3.354,50;1.419,50;2.040,00
30.07.2023 21:00;30.07.2023 22:00;4.324,50;1.836,75;4.864,50;16.995,75;13,00;102,00;0,00;4.574,75;2.672,75;3.676,75;1.881,75;2.036,25
30.07.2023 22:00;30.07.2023 23:00;4.268,75;1.849,25;4.910,25;17.209,50;3,50;102,00;0,00;4.428,00;2.549,25;3.733,75;2.200,50;2.010,50
30.07.2023 23:00;31.07.2023 00:00;4.145,50;1.815,25;4.480,50;17.192,00;2,75;102,25;0,00;4.371,75;2.351,00;3.199,75;1.283,50;1.992,50
31.07.2023 00:00;31.07.2023 01:00;3.897,25;1.779,00;4.316,25;17.407,75;1,50;101,25;0,00;3.680,50;2.173,75;2.631,50;241,75;2.032,00
31.07.2023 01:00;31.07.2023 02:00;3.840,00;1.756,25;4.350,75;18.185,75;2,00;101,25;0,00;3.556,75;2.119,25;2.321,25;26,75;2.004,75
31.07.2023 02:00;31.07.2023 03:00;3.832,50;1.750,00;4.035,50;18.453,50;2,00;102,25;0,00;3.677,00;2.193,00;2.298,00;5,25;2.014,75
31.07.2023 03:00;31.07.2023 04:00;3.854,00;1.735,75;3.923,25;18.959,00;2,00;102,00;0,00;3.531,00;1.844,50;2.312,75;51,25;2.043,50
31.07.2023 04:00;31.07.2023 05:00;3.879,00;1.743,00;3.488,50;19.390,00;2,00;102,25;0,00;3.524,50;1.337,75;2.380,50;122,75;2.080,00
31.07.2023 05:00;31.07.2023 06:00;3.931,75;1.742,75;2.911,75;19.575,50;30,00;102,00;0,00;3.518,50;1.394,00;2.642,25;273,00;2.066,25
31.07.2023 06:00;31.07.2023 07:00;4.110,25;1.762,50;2.403,50;20.275,75;992,75;101,50;0,00;3.565,25;1.477,00;2.613,00;1.117,75;2.040,75
31.07.2023 07:00;31.07.2023 08:00;4.233,50;1.754,75;2.092,75;19.792,25;3.592,00;99,50;0,00;3.694,25;1.529,50;3.055,25;1.630,75;2.031,75
31.07.2023 08:00;31.07.2023 09:00;4.273,50;1.794,50;1.658,50;19.247,75;7.125,50;102,50;0,00;3.845,25;1.555,50;3.121,75;2.475,50;2.045,50
31.07.2023 09:00;31.07.2023 10:00;4.189,50;1.976,50;1.714,00;19.348,25;10.842,75;102,25;0,00;3.922,50;1.545,25;3.059,00;2.148,50;2.121,00
31.07.2023 10:00;31.07.2023 11:00;4.027,50;1.839,50;1.464,75;20.465,50;14.872,50;101,25;0,00;3.487,25;1.548,00;2.930,50;272,50;2.273,00
31.07.2023 11:00;31.07.2023 12:00;3.945,50;1.820,50;1.186,25;22.331,25;17.985,00;101,25;0,00;3.454,50;1.540,50;2.955,00;196,50;2.239,00
31.07.2023 12:00;31.07.2023 13:00;3.833,50;1.913,00;1.085,50;23.392,00;19.330,00;99,25;0,00;3.574,00;1.552,00;2.965,75;182,00;2.101,75
31.07.2023 13:00;31.07.2023 14:00;3.822,75;1.907,75;1.125,00;23.813,00;19.541,50;104,75;0,00;3.695,00;1.564,75;2.875,75;161,25;2.084,00
31.07.2023 14:00;31.07.2023 15:00;3.770,00;1.874,25;1.007,00;24.089,75;18.807,50;103,75;0,00;3.745,25;1.568,75;2.935,75;104,50;2.315,00
31.07.2023 15:00;31.07.2023 16:00;3.739,25;1.845,50;1.121,50;23.889,25;17.143,50;103,25;0,00;3.751,75;1.561,00;2.605,75;191,25;2.279,00
31.07.2023 16:00;31.07.2023 17:00;3.806,75;1.854,50;1.549,25;23.918,75;13.047,25;100,00;0,00;3.752,75;1.587,50;2.715,50;431,50;2.032,00
31.07.2023 17:00;31.07.2023 18:00;3.918,50;1.981,75;1.611,25;22.567,25;8.189,00;101,50;0,00;3.567,00;1.612,75;2.846,50;1.376,25;2.022,50
31.07.2023 18:00;31.07.2023 19:00;4.120,25;2.134,50;1.586,50;21.040,25;4.421,25;103,50;0,00;3.926,00;1.648,00;3.195,75;3.175,00;2.025,75
31.07.2023 19:00;31.07.2023 20:00;4.228,50;2.149,75;1.905,75;19.935,00;1.809,75;106,00;0,00;4.558,75;1.705,25;3.193,25;3.988,50;2.021,00
31.07.2023 20:00;31.07.2023 21:00;4.318,00;2.092,50;1.947,75;19.550,50;272,50;107,25;0,00;4.609,75;1.717,00;3.131,25;4.362,50;2.024,00
31.07.2023 21:00;31.07.2023 22:00;4.310,25;1.880,00;1.922,75;19.754,25;4,75;108,25;0,00;4.214,75;1.669,75;3.103,50;3.598,00;2.015,25
31.07.2023 22:00;31.07.2023 23:00;4.201,25;1.751,00;1.378,00;20.432,50;2,75;109,00;0,00;4.171,75;1.584,25;3.068,50;1.575,25;2.009,75
31.07.2023 23:00;01.08.2023 00:00;4.051,75;1.698,00;1.108,25;21.339,25;2,00;109,00;0,00;3.984,50;1.510,25;3.042,00;225,25;2.039,25
01.08.2023 00:00;01.08.2023 01:00;3.902,00;1.819,25;1.092,25;20.084,25;7,25;109,00;0,00;3.739,50;1.389,25;2.923,25;701,25;1.835,50
01.08.2023 01:00;01.08.2023 02:00;3.877,25;1.844,25;1.045,75;19.880,25;4,75;109,00;0,00;3.737,75;1.390,00;2.858,25;469,25;1.760,75
01.08.2023 02:00;01.08.2023 03:00;3.832,50;1.743,00;1.021,00;18.973,00;4,50;109,00;0,00;3.714,50;1.394,25;2.827,25;343,00;1.743,75
01.08.2023 03:00;01.08.2023 04:00;3.828,25;1.790,50;980,25;18.712,50;2,75;108,25;0,00;3.721,50;1.406,50;2.842,25;394,00;1.742,75
01.08.2023 04:00;01.08.2023 05:00;3.850,75;1.719,50;1.657,75;18.220,75;2,50;107,00;0,00;3.862,50;1.409,50;2.823,25;200,50;1.723,75
01.08.2023 05:00;01.08.2023 06:00;3.894,50;1.849,25;2.222,00;18.257,50;17,75;107,00;0,00;4.331,50;1.466,25;2.928,50;534,50;1.693,25
01.08.2023 06:00;01.08.2023 07:00;4.076,00;1.873,00;2.687,75;19.101,50;326,50;106,50;0,00;4.713,00;1.564,75;3.061,00;832,50;1.689,50
01.08.2023 07:00;01.08.2023 08:00;4.239,75;2.001,75;2.861,25;19.055,50;1.466,25;106,00;0,00;4.777,75;1.793,75;3.227,50;2.331,25;1.758,00
01.08.2023 08:00;01.08.2023 09:00;4.242,25;2.110,25;2.689,00;18.127,25;3.493,75;107,00;0,00;4.565,25;2.463,75;3.248,50;3.607,50;1.731,00
